uav,step,service_0,service_1,service_2,service_3,cpu_utilization,uplink_data_rate,downlink_data_rate,battery,step_consumption,ram_usage
uav_1,6,0,0,0,0,0.0,67.75,67.75,42.4132594304754,0.5978269178623205,0.0
uav_1,7,1,0,0,0,49.46666666666666,49.800000000000004,62.2,41.81936098484316,0.5938984456322414,0.707
uav_1,8,0,0,0,1,74.0,48.25,71.05,41.21220583362885,0.6071551512143103,1.67
uav_1,9,0,0,0,1,74.0,44.25,67.05,40.61146801576071,0.6007378178681423,1.67
uav_1,10,0,0,0,0,0.0,60.35,60.35,40.025513164588794,0.5859548511719097,0.0
uav_1,11,0,0,0,0,0.0,68.45,68.45,39.42656321339089,0.5989499511978998,0.0
uav_1,12,0,0,0,0,0.0,69.1,69.1,38.82657044552424,0.5999927678666521,0.0
uav_1,13,1,0,0,0,49.400000000000006,61.25,73.45,38.2144829276334,0.6120875178908416,0.707
uav_1,14,0,0,0,0,0.0,65.64999999999999,65.64999999999999,37.620025109777814,0.5944578178555823,0.0
uav_1,15,1,0,0,0,50.0,50.599999999999994,64.6,37.023398841917896,0.5966262678599191,0.707
uav_1,16,0,0,0,0,0.0,72.75,72.75,36.417550257372866,0.6058485845450305,0.0
uav_1,17,0,0,0,0,0.0,70.4,70.4,35.815471856168706,0.6020784012041568,0.0
uav_1,18,0,0,0,0,0.0,60.55,60.55,35.229196138329485,0.5862757178392181,0.0
uav_1,19,0,0,0,0,0.0,71.19999999999999,71.19999999999999,34.625834270456096,0.6033618678733903,0.0
uav_1,20,0,0,0,0,0.0,65.6,65.6,34.03145666926734,0.5943776011887552,0.0
uav_1,21,0,0,0,0,0.0,59.60000000000001,59.60000000000001,33.44670506809784,0.5847516011695032,0.0
uav_1,22,0,0,0,0,0.0,61.95,61.95,32.858183283587465,0.588521784510377,0.0
uav_1,23,0,0,0,0,0.0,70.25,70.25,32.25634553238379,0.6018377512036756,0.0
uav_1,24,0,0,0,0,0.0,69.25,69.25,31.656112114516656,0.6002334178671335,0.0
uav_1,25,0,0,0,0,0.0,57.7,57.7,31.074408746686583,0.5817033678300735,0.0
uav_1,26,0,1,0,0,59.46666666666667,57.05,74.25,30.46201181768401,0.6123969290025716,1.12
uav_1,27,0,0,0,0,0.0,68.6,68.6,29.86282121648563,0.5991906011983812,0.0
uav_1,28,1,0,0,0,50.13333333333333,58.35,72.75,29.2534002763779,0.6094209401077308,0.707
uav_1,29,1,0,0,0,50.06666666666667,58.599999999999994,72.8,28.643758797380837,0.6096414789970608,0.707
uav_1,30,0,0,0,1,71.33333333333334,40.300000000000004,58.300000000000004,28.05401294064579,0.5897458567350473,1.67
uav_1,31,0,0,0,0,0.0,67.55,67.55,27.45650688945078,0.597506051195012,0.0
uav_1,32,0,0,0,0,0.0,67.7,67.7,26.858760188255285,0.5977467011954933,0.0
uav_1,33,0,1,0,0,57.46666666666667,54.099999999999994,68.3,26.254105875934865,0.6046543123204198,1.12
uav_1,34,0,0,1,0,64.39999999999999,47.5,62.0,25.657707958075402,0.5963979178594624,1.93
uav_1,35,0,1,0,0,56.266666666666666,58.9,71.3,25.047158745743193,0.6105492123322095,1.12
uav_1,36,1,0,0,0,50.4,58.0,73.2,24.43757714452403,0.6095816012191633,0.707
uav_1,37,0,0,0,0,0.0,63.5,63.5,23.846568643342014,0.591008501182017,0.0
uav_1,38,0,0,0,0,0.0,64.9,64.9,23.253314075488838,0.5932545678531759,0.0
uav_1,39,0,0,1,0,63.33333333333333,47.0,59.5,22.65964443541261,0.5936696400762281,1.93
uav_1,40,0,0,1,0,67.46666666666667,48.599999999999994,68.85,22.05594418142743,0.6037002539851783,1.93
uav_1,41,0,0,0,0,0.0,63.15,63.15,21.465497196913205,0.5904469845142273,0.0
uav_1,42,0,0,0,0,0.0,63.900000000000006,63.900000000000006,20.87384696239657,0.5916502345166338,0.0
uav_1,43,0,0,0,0,0.0,71.95,71.95,20.269281844520773,0.6045651178757969,0.0
uav_1,44,0,0,0,1,72.0,47.349999999999994,66.55,19.667061726649667,0.602220117871107,1.67
uav_1,45,1,0,0,0,99.46666666666665,37.75,64.15,19.066181831003462,0.6008798956462041,1.414
uav_1,46,0,0,0,0,0.0,60.25,60.25,18.480387413165207,0.5857944178382555,0.0
uav_1,47,0,0,0,1,72.33333333333333,48.05000000000001,67.85000000000001,17.876462406401803,0.6039250067634055,1.67
uav_1,48,0,0,0,0,0.0,65.1,65.1,17.282886971881318,0.5935754345204841,0.0
uav_1,49,0,0,1,0,66.26666666666667,48.599999999999994,66.6,16.681353592900475,0.6015333789808446,1.93
uav_1,50,1,0,0,0,49.06666666666667,53.3,64.5,16.08292324725917,0.5984303456413052,0.707
uav_1,51,0,0,0,0,0.0,67.65,67.65,15.485256762730504,0.5976664845286662,0.0
uav_1,52,0,0,0,0,0.0,63.95,63.95,14.893526311547044,0.5917304511834609,0.0
uav_1,53,1,0,0,0,49.800000000000004,53.50000000000001,66.9,14.29278911034557,0.6007372012014744,0.707
uav_2,0,0,0,0,1,70.83333333333333,43.7,60.8,46.02567219325579,0.5943278067442112,1.67
uav_2,1,0,0,0,1,71.5,43.55,61.849999999999994,45.43042132539862,0.5952508678571684,1.67
uav_2,2,0,0,0,1,75.0,49.60000000000001,74.2,44.81935475750982,0.6110665678887999,1.67
uav_2,3,0,0,0,1,72.0,43.599999999999994,62.8,44.223150889650746,0.5962038678590744,1.67
uav_2,4,0,0,0,1,74.33333333333333,44.9,68.3,43.620788399557135,0.6023624900936139,1.67
uav_2,5,0,0,0,1,73.66666666666666,42.8,65.0,43.022958720583695,0.5978296789734372,1.67
uav_2,6,0,0,0,1,72.0,43.75,62.95,42.42651420272414,0.5964445178595558,1.67
uav_2,7,0,0,0,0,0.0,59.550000000000004,59.550000000000004,41.841842818221465,0.5846713845026761,0.0
uav_2,8,0,0,0,1,71.5,49.150000000000006,67.45,41.23760768367966,0.6042351345418036,1.67
uav_2,9,0,0,0,1,73.0,43.2,64.2,40.64029998248505,0.5973077011946154,1.67
uav_2,10,0,0,1,0,65.19999999999999,45.8,61.8,40.04518484796149,0.5951151345235636,1.93
uav_2,11,0,0,1,0,65.46666666666667,53.900000000000006,70.4,39.43659308563319,0.6085917623282946,1.93
uav_2,12,0,0,0,1,73.66666666666666,52.0,74.2,38.82400353996357,0.6125895456696236,1.67
uav_2,13,0,0,0,1,74.0,45.45,68.25,38.22134052209158,0.6026630178719927,1.67
uav_2,14,0,0,0,1,71.5,45.85000000000001,64.15,37.62239968756037,0.5989408345312149,1.67
uav_2,15,0,0,0,0,0.0,58.3,58.3,37.03973371972837,0.5826659678319986,0.0
uav_2,16,0,1,0,0,59.06666666666667,56.24999999999999,72.85,36.4292222240629,0.6105114956654674,1.12
uav_2,17,0,0,0,1,73.5,45.300000000000004,67.2,35.82767263952646,0.6015495845364325,1.67
uav_2,18,0,0,1,0,66.53333333333333,53.2,71.7,35.218277799418786,0.6093948401076785,1.93
uav_2,19,0,0,1,0,65.99999999999999,44.4,61.9,34.62396414823016,0.5943136511886273,1.93
uav_2,20,0,0,1,0,64.93333333333334,42.5,58.0,34.034624841495926,0.5893393067342342,1.93
uav_2,21,0,0,0,1,72.50000000000001,41.45,61.55,33.440997506975336,0.593627334520588,1.67
uav_2,22,0,0,1,0,66.39999999999999,50.099999999999994,68.35,32.83681686410031,0.6041806428750279,1.93
uav_2,23,0,0,1,0,64.66666666666666,46.5,61.5,32.24154175179864,0.5952751123016613,1.93
uav_2,24,0,0,1,0,66.13333333333333,49.7,67.45,31.638484370036974,0.6030573817616702,1.93
uav_2,25,0,0,0,1,73.33333333333334,45.3,66.89999999999999,31.0372257132789,0.6012586567580729,1.67
uav_2,26,0,0,0,1,74.83333333333333,45.60000000000001,69.9,30.432867406514628,0.6043583067642722,1.67
uav_2,27,0,0,1,0,65.6,45.3,62.05,29.837832146991225,0.5950352595234039,1.93
uav_2,28,0,0,1,0,65.6,46.2,62.95,29.241352987464932,0.5964791595262917,1.93
uav_2,29,0,0,1,0,65.46666666666667,47.5,64.0,28.643028958490508,0.5983240289744257,1.93
uav_2,30,0,0,0,1,73.16666666666667,42.35000000000001,63.650000000000006,28.046794012853592,0.5962349456369143,1.67
uav_2,31,0,0,1,0,66.8,50.2,69.2,27.4417306449768,0.6050633678767933,1.93
uav_2,32,0,0,0,1,73.0,43.650000000000006,64.65,26.84370099378074,0.5980296511960593,1.67
uav_2,33,0,0,0,1,71.33333333333334,44.0,62.0,26.248019103700486,0.5956818900802526,1.67
uav_2,34,0,0,0,0,0.0,63.7,63.7,25.65668973585116,0.5913293678493253,0.0
uav_2,35,0,0,0,1,72.50000000000001,48.45,68.55,25.05183206797478,0.604857667876382,1.67
uav_2,36,0,0,1,0,68.0,48.099999999999994,69.35,24.44797092510039,0.6038611428743889,1.93
uav_2,37,0,0,1,0,64.66666666666666,44.7,59.7,23.8555836128045,0.5923873122958858,1.93
uav_2,38,0,0,0,1,72.66666666666667,47.9,68.3,23.251317400484858,0.6042662123196435,1.67
uav_2,39,0,0,1,0,67.33333333333333,53.7,73.7,22.639675810372687,0.6116415901121721,1.93
uav_2,40,0,0,1,0,66.39999999999999,43.2,61.45,22.046565067519797,0.5931107428528881,1.93
uav_2,41,0,0,1,0,66.13333333333333,46.3,64.05,21.44896241910237,0.5976026484174275,1.93
uav_2,42,0,0,1,0,65.19999999999999,47.8,63.8,20.85063861790572,0.5983238011966475,1.93
uav_2,43,0,0,1,0,65.06666666666666,52.0,67.75,20.245817380584967,0.6048212373207535,1.93
uav_2,44,0,0,0,1,74.33333333333333,45.6,69.0,19.642331857155774,0.6034855234291933,1.67
uav_2,45,0,0,0,1,72.83333333333333,44.0,64.7,19.044031617070285,0.5983002400854893,1.67
uav_2,46,0,0,0,1,73.66666666666666,42.55,64.75,18.446603021430985,0.5974285956393017,1.67
uav_2,47,0,0,0,1,73.66666666666666,45.599999999999994,67.8,17.84428120911523,0.6023218123157548,1.67
uav_2,48,0,0,0,1,74.50000000000001,48.599999999999994,72.3,17.235691757898053,0.6085894512171788,1.67
uav_2,49,0,0,0,0,0.0,62.75,62.75,16.645886506718444,0.5898052511796105,0.0
uav_2,50,0,0,0,1,76.0,45.54999999999999,71.94999999999999,16.03957192217248,0.6063145845459624,1.67
uav_2,51,0,0,1,0,67.46666666666667,47.900000000000006,68.15,15.436994701522883,0.6025772206495988,1.93
uav_2,52,0,0,1,0,64.26666666666667,46.7,60.95,14.842121014222025,0.5948736873008585,1.93
uav_2,53,0,0,0,1,73.83333333333333,47.5,70.0,14.236460040788481,0.6056609734335441,1.67
uav_3,0,0,0,0,0,0.0,68.4,68.4,46.021130265468926,0.5988697345310727,0.0
uav_3,1,0,0,0,0,0.0,61.85,61.85,45.432768914292204,0.5883613511767227,0.0
uav_3,2,0,0,0,0,0.0,63.650000000000006,63.650000000000006,44.84151976310971,0.5912491511824983,0.0
uav_3,3,0,0,0,0,0.0,62.5,62.5,44.252115595264236,0.589404167845475,0.0
uav_3,4,0,0,0,0,0.0,63.3,63.3,43.66142796074953,0.5906876345147085,0.0
uav_3,5,0,0,0,0,0.0,69.7,69.7,43.06047259288095,0.6009553678685774,0.0
uav_3,6,0,0,0,0,0.0,64.75,64.75,42.467458675028254,0.5930139178526945,0.0
uav_3,7,0,0,0,0,0.0,61.300000000000004,61.300000000000004,41.87997970718663,0.5874789678416246,0.0
uav_3,8,0,0,0,0,0.0,78.55000000000001,78.55000000000001,41.264825989289655,0.6151537178969742,0.0
uav_3,9,0,0,0,0,0.0,76.19999999999999,76.19999999999999,40.65344245473356,0.6113835345561004,0.0
uav_3,10,0,0,0,0,0.0,64.2,64.2,40.06131092021596,0.5921315345175964,0.0
uav_3,11,0,0,0,0,0.0,64.95,64.95,39.467976135695956,0.5933347845200029,0.0
uav_3,12,0,0,0,0,0.0,60.2,60.2,38.88226193452453,0.5857142011714284,0.0
uav_3,13,0,0,0,1,71.33333333333334,44.05,62.05,38.28649982777745,0.5957621067470797,1.67
uav_3,14,0,0,0,0,0.0,66.05,66.05,37.691400276587245,0.5950995511901991,0.0
uav_3,15,0,0,0,0,0.0,67.2,67.2,37.09445574206002,0.5969445345272224,0.0
uav_3,16,0,0,0,0,0.0,63.75,63.75,36.50304615754387,0.5914095845161524,0.0
uav_3,17,0,0,0,0,0.0,60.7,60.7,35.91652978970417,0.5865163678396994,0.0
uav_3,18,0,0,0,0,0.0,65.10000000000001,65.10000000000001,35.32295435518369,0.5935754345204841,0.0
uav_3,19,0,0,0,0,0.0,71.4,71.4,34.71927162064299,0.6036827345406988,0.0
uav_3,20,0,0,0,0,0.0,62.60000000000001,62.60000000000001,34.129707019463865,0.5895646011791291,0.0
uav_3,21,0,0,0,0,0.0,65.65,65.65,33.53524920160828,0.5944578178555823,0.0
uav_3,22,0,0,0,0,0.0,65.0,65.0,32.941834200421454,0.59341500118683,0.0
uav_3,23,0,0,0,0,0.0,62.45,62.45,32.352510249242805,0.5893239511786479,0.0
uav_3,24,0,0,0,0,0.0,69.4,69.4,31.75203618137519,0.6004740678676148,0.0
uav_3,25,0,0,0,0,0.0,63.35,63.35,31.161268330193653,0.5907678511815357,0.0
uav_3,26,0,0,0,0,0.0,68.05,68.05,30.56296011233037,0.598308217863283,0.0
uav_3,27,0,0,0,0,0.0,61.45,61.45,29.975240494488265,0.5877196178421058,0.0
uav_3,28,0,0,0,0,0.0,80.55000000000001,80.55000000000001,29.356878109918206,0.6183623845700581,0.0
uav_3,29,0,0,0,0,0.0,62.150000000000006,62.150000000000006,28.76803545874052,0.5888426511776853,0.0
uav_3,30,0,0,0,0,0.0,70.05,70.05,28.166518574204154,0.6015168845363671,0.0
uav_3,31,0,0,0,0,0.0,66.45,66.45,27.570777289679338,0.5957412845248159,0.0
uav_3,32,0,0,0,0,0.0,68.45,68.45,26.97182733848144,0.5989499511978998,0.0
uav_3,33,0,0,0,0,0.0,69.3,69.3,26.37151370394748,0.6003136345339606,0.0
uav_3,34,0,0,0,0,0.0,64.1,64.1,25.779542602763534,0.5919711011839421,0.0
uav_3,35,0,0,0,0,0.0,63.2,63.2,25.18901540158248,0.5905272011810544,0.0
uav_3,36,0,0,0,0,0.0,65.60000000000001,65.60000000000001,24.594637800393727,0.5943776011887553,0.0
uav_3,37,0,0,0,0,0.0,67.7,67.7,23.996891099198233,0.5977467011954933,0.0
uav_3,38,0,0,0,0,0.0,64.69999999999999,64.69999999999999,23.403957398012366,0.5929337011858673,0.0
uav_3,39,0,0,0,0,0.0,61.85,61.85,22.815596046835644,0.5883613511767227,0.0
uav_3,40,0,0,0,0,0.0,65.15,65.15,22.221940395648332,0.5936556511873112,0.0
uav_3,41,0,0,0,0,0.0,61.8,61.8,21.633659261138437,0.5882811345098956,0.0
uav_3,42,0,0,0,0,0.0,64.9,64.9,21.04040469328526,0.5932545678531759,0.0
uav_3,43,0,0,0,0,0.0,61.2,61.2,20.45308615877729,0.5873185345079703,0.0
uav_3,44,0,0,0,0,0.0,77.4,77.4,19.83977742421734,0.6133087345599508,0.0
uav_3,45,0,0,0,0,0.0,69.9,69.9,19.238501189681454,0.6012762345358857,0.0
uav_3,46,0,0,0,0,0.0,65.75,65.75,18.64388293849222,0.5946182511892365,0.0
uav_3,47,0,0,0,0,0.0,69.25,69.25,18.043649520625085,0.6002334178671335,0.0
uav_3,48,0,0,0,0,0.0,71.94999999999999,71.94999999999999,17.439084402749288,0.6045651178757968,0.0
uav_3,49,0,0,0,0,0.0,71.55,71.55,16.835161018208108,0.6039233845411801,0.0
uav_3,50,0,0,0,0,0.0,64.8,64.8,16.242066883688587,0.5930941345195215,0.0
uav_3,51,0,1,0,0,56.666666666666664,52.25,65.25,15.641584521376512,0.6004823623120757,1.12
uav_3,52,0,0,0,0,0.0,65.75,65.75,15.046966270187275,0.5946182511892365,0.0
uav_3,53,0,0,0,1,72.50000000000001,44.95,65.05,14.447723768988789,0.599242501198485,1.67
uav_4,0,0,0,0,1,73.0,47.5,68.5,46.015793665458254,0.604206334541746,1.67
uav_4,1,0,0,0,1,74.66666666666667,42.75,66.75,45.416298636481486,0.5994950289767678,1.67
uav_4,2,0,0,0,1,73.33333333333334,45.85000000000001,67.45,44.81415759638831,0.6021410400931709,1.67
uav_4,3,0,0,0,1,74.66666666666667,51.25,75.25,44.20102573405094,0.6131318623373747,1.67
uav_4,4,0,0,0,0,0.0,72.6,72.6,43.595417799506386,0.6056079345445491,0.0
uav_4,5,0,0,0,1,74.50000000000001,44.5,68.2,42.99340611496903,0.6020116845373567,1.67
uav_4,6,0,0,0,1,74.83333333333333,48.45,72.75,42.38447545819561,0.608930656773417,1.67
uav_4,7,0,0,0,0,0.0,65.35,65.35,41.79049894034099,0.5939765178546197,0.0
uav_4,8,0,0,0,0,0.0,66.85,66.85,41.19411592248156,0.5963830178594327,0.0
uav_4,9,0,0,0,0,0.0,71.1,71.1,40.59091448794182,0.6032014345397362,0.0
uav_4,10,0,0,0,0,0.0,61.55,61.55,40.003034436766065,0.5878800511757601,0.0
uav_4,11,0,0,0,0,0.0,68.95,68.95,39.40328231889989,0.5997521178661708,0.0
uav_4,12,0,0,0,1,75.16666666666666,43.04999999999999,67.94999999999999,38.80243320658708,0.6008491123128092,1.67
uav_4,13,0,0,0,1,70.66666666666667,41.400000000000006,58.2,38.212086294295275,0.5903469122918049,1.67
uav_4,14,0,0,0,1,74.66666666666667,41.0,65.0,37.615398848657456,0.5966874456378193,1.67
uav_4,15,0,1,0,0,56.133333333333326,46.75,58.95,37.02454294192019,0.5908559067372674,1.12
uav_4,16,0,0,0,1,72.66666666666667,49.90000000000001,70.30000000000001,36.41706806292746,0.6074748789927275,1.67
uav_4,17,0,0,0,1,73.5,43.949999999999996,65.85,35.81768432839536,0.5993837345321007,1.67
uav_4,18,0,1,0,0,55.99999999999999,49.900000000000006,61.900000000000006,35.221975427203944,0.5957089011914178,1.12
uav_4,19,0,1,0,0,55.99999999999999,50.05,62.05,34.626025876012044,0.5959495511918991,1.12
uav_4,20,0,1,0,0,56.533333333333324,57.650000000000006,70.45,34.017080769238596,0.6089451067734458,1.12
uav_4,21,0,0,0,1,74.33333333333333,44.25000000000001,67.65,33.415761095813735,0.6013196734248615,1.67
uav_4,22,0,1,0,0,59.599999999999994,42.7,60.1,32.82618569463458,0.5895754011791509,1.12
uav_4,23,0,1,0,0,56.533333333333324,50.3,63.1,32.22903243788472,0.5971532567498621,1.12
uav_4,24,0,1,0,0,56.266666666666666,51.199999999999996,63.599999999999994,31.63083659224388,0.5981958456408362,1.12
uav_4,25,0,0,0,1,73.83333333333333,50.849999999999994,73.35,31.01980110213292,0.6110354901109598,1.67
uav_4,26,0,0,0,1,73.5,45.1,67.0,30.418572384263797,0.601228717869124,1.67
uav_4,27,0,1,0,0,58.266666666666666,54.800000000000004,70.2,29.811591105272058,0.6069812789917403,1.12
uav_4,28,0,1,0,0,56.266666666666666,44.1,56.5,29.22478602632067,0.5868050789513879,1.12
uav_4,29,0,1,0,0,58.4,51.50000000000001,67.10000000000001,28.62289839178356,0.6018876345371086,1.12
uav_4,30,0,0,0,1,73.33333333333334,40.35000000000001,61.95,28.029581185041373,0.59331720674219,1.67
uav_4,31,0,1,0,0,57.199999999999996,49.75,63.550000000000004,27.432307033846826,0.5972741511945483,1.12
uav_4,32,0,0,0,1,74.0,38.75,61.55,26.840393049329663,0.5919139845171614,1.67
uav_4,33,0,0,0,1,72.0,42.95,62.150000000000006,26.245231998139342,0.5951610511903221,1.67
uav_4,34,0,1,0,0,58.666666666666664,50.45,66.45,25.64462760249369,0.6006043956456533,1.12
uav_4,35,0,0,0,1,72.66666666666667,49.50000000000001,69.9,25.037794456835577,0.6068331456581106,1.67
uav_4,36,0,1,0,0,59.06666666666667,51.65,68.25,24.434662894518205,0.6031315623173742,1.12
uav_4,37,0,1,0,0,57.06666666666666,56.65,70.25,23.826519498857472,0.6081433956607313,1.12
uav_4,38,0,0,0,1,72.50000000000001,50.45,70.55,23.218453164308006,0.608066334549466,1.67
uav_4,39,0,0,0,0,0.0,67.3,67.3,22.62134819644713,0.5971049678608766,0.0
uav_4,40,0,1,0,0,54.93333333333332,51.95,62.35,22.023955656363455,0.5973925400836739,1.12
uav_4,41,0,0,0,0,0.0,68.1,68.1,21.425567221833344,0.5983884345301101,0.0
uav_4,42,0,1,0,0,58.93333333333332,52.95,69.35000000000001,20.82055068173442,0.605016540098922,1.12
uav_4,43,0,0,0,0,0.0,71.85,71.85,20.216145997192278,0.6044046845421427,0.0
uav_4,44,0,0,0,1,70.0,46.1,61.7,19.619422429332165,0.5967235678601138,1.67
uav_4,45,0,0,1,0,65.46666666666667,47.900000000000006,64.4,19.020456667023122,0.5989657623090425,1.93
uav_4,46,0,0,0,1,71.5,49.45,67.75,18.415740232480356,0.6047164345427661,1.67
uav_4,47,0,0,0,1,73.33333333333334,41.85000000000001,63.45,17.820016525733354,0.5957237067470029,1.67
uav_4,48,0,0,0,1,74.83333333333333,47.0,71.3,17.213412152297924,0.6066043734354309,1.67
uav_4,49,0,1,0,0,59.599999999999994,51.64999999999999,69.05,16.60947796775672,0.6039341845412016,1.12
uav_4,50,0,0,0,1,72.33333333333333,43.75,63.55,16.012451594340448,0.597026373416275,1.67
uav_4,51,0,0,0,0,0.0,67.95,67.95,15.414303809810818,0.5981477845296289,0.0
