uav,step,service_0,service_1,service_2,service_3,cpu_utilization,uplink_data_rate,downlink_data_rate,battery,step_consumption,ram_usage
uav_0,0,0,0,1,0,55.06666666666666,4.649999999999999,12.45,46.10053783784996,0.5194621621500354,2.0
uav_0,1,0,0,0,0,0.0,21.75,21.75,45.57651025346858,0.5240275843813885,0.0
uav_0,2,0,0,0,1,77.16666666666667,21.1,32.6,45.021021957913156,0.5554882955554211,1.0
uav_0,3,0,0,0,0,0.0,43.25,43.25,44.46250120679611,0.5585207511170415,0.0
uav_0,4,1,0,1,0,95.13333333333333,34.25,55.55,43.872634750060826,0.5898664567352885,2.0
uav_0,5,0,0,0,0,0.0,63.75,63.75,43.281225165544676,0.5914095845161524,0.0
uav_0,6,0,0,0,0,0.0,71.95,71.95,42.67666004766888,0.6045651178757969,0.0
uav_0,7,0,1,0,0,49.46666666666666,65.4,83.15,42.053442410311334,0.6232176373575463,2.0
uav_0,8,0,1,0,0,50.26666666666666,75.4,94.65,41.412736856252145,0.6407055540591888,2.0
uav_0,9,0,1,0,0,51.6,82.4,104.15,40.75839332994346,0.654343526308687,2.0
uav_0,10,0,0,0,0,0.0,115.35000000000001,115.35000000000001,40.08420014526174,0.6741931846817197,0.0
uav_0,11,0,0,0,0,0.0,122.45,122.45,39.398616193890575,0.6855839513711678,0.0
uav_0,12,0,0,0,0,0.0,132.9,132.9,38.696266959152545,0.7023492347380317,0.0
uav_0,13,0,0,0,0,0.0,144.8,144.8,37.974826157709664,0.7214408014428816,0.0
uav_0,14,0,0,1,0,33.8,123.6,155.7,37.25145133959625,0.7233748181134162,1.0
uav_0,15,1,0,0,0,78.66666666666667,138.9,166.9,36.493284326968805,0.7581670126274451,1.0
uav_0,16,0,1,0,0,59.59999999999999,142.6,179.35,35.72791410043806,0.7653702265307404,2.0
uav_0,17,0,1,0,0,61.33333333333333,151.2,191.2,34.94561667665125,0.782297423786817,2.0
uav_0,18,0,1,0,0,62.26666666666666,162.0,203.75,34.144307105604184,0.8013095710470635,2.0
uav_0,19,0,1,0,0,63.46666666666666,169.7,213.7,33.328477292861415,0.8158298127427706,2.0
uav_0,20,0,1,0,0,65.06666666666666,175.29999999999998,222.29999999999998,32.50077404676156,0.8277032460998509,2.0
uav_1,0,0,0,1,0,27.333333333333332,10.0,13.0,46.104171276746115,0.5158287232538795,1.0
uav_1,1,0,0,1,0,27.6,18.3,22.5,45.57398354235241,0.5301877343937088,1.0
uav_1,2,0,0,0,0,0.0,32.25,32.25,45.033110457937326,0.5408730844150795,0.0
uav_1,3,0,0,0,0,0.0,42.7,42.7,44.475472090155385,0.5576383677819433,0.0
uav_1,4,0,1,0,0,45.33333333333333,43.9,53.9,43.894211300103976,0.5812607900514104,2.0
uav_1,5,1,0,0,0,66.8,52.9,63.1,43.291875298899306,0.6023360012046719,1.0
uav_1,6,0,0,0,1,84.33333333333334,44.95,77.95,42.678715125450765,0.6131601734485426,1.0
uav_1,7,0,0,0,0,0.0,89.45,89.45,42.046074174185485,0.6326409512652819,0.0
uav_1,8,0,0,1,0,32.53333333333333,75.54999999999998,101.94999999999999,41.40474203401393,0.6413321401715533,1.0
uav_1,9,0,0,0,1,87.33333333333333,65.89999999999999,107.89999999999999,40.74984657714858,0.6548954568653464,1.0
uav_1,10,0,1,0,0,52.0,94.7,117.2,40.075047459132314,0.6747991180162648,2.0
uav_1,11,0,0,1,0,34.13333333333333,94.25,127.85,39.39745601888824,0.6775914402440717,1.0
uav_1,12,0,1,0,0,53.733333333333334,111.4,137.15,38.69273460358991,0.7047214152983318,2.0
uav_1,13,0,1,0,0,54.39999999999999,120.19999999999999,147.2,37.97269123548316,0.7200433681067533,2.0
uav_1,14,0,0,1,0,36.733333333333334,115.7,161.0,37.25051716181659,0.7221740736665704,1.0
uav_1,15,0,1,0,0,56.93333333333332,139.5,171.25,36.494935646416536,0.7555815154000519,2.0
uav_1,16,0,1,0,0,58.4,146.3,180.8,35.72579626154492,0.7691393848716122,2.0
uav_1,17,0,0,0,1,97.50000000000001,117.85,190.35,34.96002266001337,0.765773601531547,1.0
uav_1,18,0,0,0,0,0.0,200.20000000000002,200.20000000000002,34.149701791726066,0.8103208682873083,0.0
uav_1,19,0,1,0,0,61.999999999999986,171.1,212.35,33.334274315095215,0.8154274766308549,2.0
uav_1,20,1,0,0,0,85.33333333333333,184.85,222.85,32.49235540785582,0.8419189072393932,1.0
uav_2,0,0,0,0,0,0.0,13.2,13.2,46.10968946564604,0.5103105343539545,0.0
uav_2,1,0,0,0,0,0.0,23.8,23.8,45.58237299792474,0.5273164677212996,0.0
uav_2,2,0,0,0,0,0.0,34.05,34.05,45.03861211350389,0.5437608844208551,0.0
uav_2,3,1,0,1,0,94.46666666666667,25.750000000000004,47.25,44.46242316790707,0.5761889455968221,2.0
uav_2,4,0,0,0,0,0.0,53.95,53.95,43.88673605008903,0.5756871178180409,0.0
uav_2,5,0,0,0,1,81.66666666666667,40.25,65.25,43.288338021114456,0.5983980289745738,1.0
uav_2,6,0,0,0,0,0.0,72.7,72.7,42.68256965323625,0.6057683678782033,0.0
uav_2,7,1,0,0,0,68.8,67.5,80.7,42.05380055197871,0.6287691012575383,1.0
uav_2,8,0,0,0,0,0.0,91.6,91.6,41.41771028403986,0.6360902679388472,0.0
uav_2,9,0,1,0,0,49.33333333333333,83.8,101.3,40.76521367717932,0.6524966068605487,2.0
uav_2,10,0,0,0,0,0.0,110.8,110.8,40.098320209178866,0.6668934680004537,0.0
uav_2,11,1,0,0,0,73.46666666666667,99.85000000000001,120.05000000000001,39.4106279800257,0.6876922291531622,1.0
uav_2,12,0,0,0,0,0.0,128.9,128.9,38.714696078633835,0.6959319013918638,0.0
uav_2,13,0,0,0,0,0.0,139.25,139.25,38.00215932720876,0.7125367514250734,0.0
uav_2,14,1,0,0,0,77.06666666666668,125.35,150.95,37.26813889796294,0.7340204292458185,1.0
uav_2,15,0,0,0,0,0.0,163.05,163.05,36.51741901312817,0.7507198848347731,0.0
uav_2,16,1,0,0,0,79.33333333333333,147.05,176.05,35.74517340602812,0.7722456071000467,1.0
uav_2,17,0,0,0,0,0.0,188.54999999999998,188.54999999999998,34.95354302111153,0.791630384916594,0.0
uav_2,18,0,0,0,1,98.83333333333334,122.1,198.6,34.17734011400357,0.7762029071079614,1.0
uav_2,19,0,0,0,0,0.0,208.6,208.6,33.35354284568931,0.823797268314261,0.0
uav_2,20,0,0,0,0,0.0,220.25,220.25,32.511055094004334,0.8424877516849754,0.0
uav_3,0,0,0,0,0,0.0,8.55,8.55,46.11714961566096,0.5028503843390342,0.0
uav_3,1,0,0,0,1,75.66666666666666,11.5,18.5,45.58112517014447,0.5360244455164933,1.0
uav_3,2,0,0,1,0,28.666666666666668,24.1,33.1,45.03746012461269,0.5436650455317744,1.0
uav_3,3,0,0,0,1,79.33333333333334,27.799999999999997,45.8,44.46535510124626,0.5721050233664322,1.0
uav_3,4,0,0,0,0,0.0,56.3,56.3,43.88589780008734,0.5794573011589146,0.0
uav_3,5,0,0,0,0,0.0,65.6,65.6,43.29152019889859,0.5943776011887552,0.0
uav_3,6,0,0,0,0,0.0,75.45,75.45,42.681339914344896,0.6101802845536939,0.0
uav_3,7,0,0,0,0,0.0,85.2,85.2,42.05551737975992,0.6258225345849784,0.0
uav_3,8,0,0,0,0,0.0,97.2,97.2,41.41044284513644,0.6450745346234824,0.0
uav_3,9,0,0,0,1,88.0,65.65,109.65,40.75414302715717,0.6562998179792663,1.0
uav_3,10,0,0,0,1,89.33333333333333,72.1,120.1,40.083884370261096,0.6702586568960729,1.0
uav_3,11,0,1,0,0,54.133333333333326,103.19999999999999,129.7,39.3915961966543,0.6922881736067986,2.0
uav_3,12,0,0,1,0,34.86666666666667,104.35,141.25,38.69493261748319,0.6966635791711049,1.0
uav_3,13,0,1,0,0,55.599999999999994,119.6,148.85,37.97368497437403,0.721247643109162,2.0
uav_3,14,0,0,1,0,36.266666666666666,116.5,159.7,37.252052761819655,0.7216322125543755,1.0
uav_3,15,0,0,0,0,0.0,167.5,167.5,36.49419359363727,0.757859168182385,0.0
uav_3,16,0,0,1,0,37.53333333333334,128.6,177.5,35.74819448658972,0.7459991070475537,1.0
