uav,step,service_0,service_1,service_2,service_3,cpu_utilization,uplink_data_rate,downlink_data_rate,battery,step_consumption,ram_usage
uav_2,1,0,0,0,0,0.0,19.4,19.4,45.59073274794146,0.5202574010405149,0.0
uav_2,2,0,0,0,0,0.0,28.55,28.55,45.055795696871584,0.5349370510698741,0.0
uav_2,3,0,0,0,0,0.0,37.95,37.95,44.50577791243821,0.5500177844333688,0.0
uav_2,4,0,0,0,0,0.0,44.25,44.25,43.94565282798463,0.5601250844535834,0.0
uav_2,5,0,0,0,0,0.0,54.6,54.6,43.36892289349784,0.5767299344867932,0.0
uav_2,6,0,0,0,0,0.0,61.85,61.85,42.78056154232112,0.5883613511767227,0.0
uav_2,7,0,0,0,0,0.0,68.2,68.2,42.182012674457354,0.5985488678637644,0.0
uav_2,8,0,0,0,0,0.0,74.85,74.85,41.57279498990559,0.6092176845517686,0.0
uav_2,9,0,1,0,0,49.06666666666666,62.0,79.0,40.955754377560396,0.6170406123451924,2.0
uav_2,10,0,0,0,0,0.0,85.0,85.0,40.33025270964273,0.6255016679176699,0.0
uav_2,11,0,0,0,0,0.0,91.95,91.95,39.693600925036094,0.636651784606637,0.0
uav_2,12,1,0,0,0,70.39999999999999,84.9,100.5,39.03450855705124,0.6590923679848515,1.0
uav_2,13,1,0,0,0,71.33333333333334,93.35,110.35,38.36045498348091,0.6740535735703294,1.0
uav_2,14,0,0,0,0,0.0,117.64999999999999,117.64999999999999,37.68257183212515,0.6778831513557663,0.0
uav_2,15,0,0,0,0,0.0,127.1,127.1,36.98952773073906,0.6930441013860882,0.0
uav_2,16,0,0,0,0,0.0,134.85000000000002,134.85000000000002,36.284050045994775,0.7054776847442886,0.0
uav_2,17,0,0,0,0,0.0,142.75,142.75,35.565898127891806,0.7181519181029704,0.0
uav_2,18,0,0,0,0,0.0,147.4,147.4,34.840286059773916,0.7256120681178907,0.0
uav_2,19,0,1,0,0,56.133333333333326,124.19999999999999,154.45,34.11069542775918,0.7295906320147367,2.0
uav_2,20,0,0,0,0,0.0,162.05,162.05,33.361579876260954,0.7491155514982311,0.0
uav_2,21,0,0,0,0,0.0,167.65,167.65,32.60348005807809,0.7580998181828662,0.0
uav_2,22,0,0,0,0,0.0,175.2,175.2,31.833267523204334,0.7702125348737584,0.0
uav_2,23,0,0,0,0,0.0,180.89999999999998,180.89999999999998,31.053910288312288,0.7793572348920478,0.0
uav_2,24,0,0,0,1,98.16666666666667,115.25,189.75,30.290502509007695,0.7634077793045932,1.0
uav_2,25,1,0,0,0,82.39999999999999,165.45,199.04999999999998,29.484122090728267,0.8063804182794275,1.0
uav_2,26,0,0,0,0,0.0,207.1,207.1,28.662731322418818,0.8213907683094481,0.0
uav_2,27,0,0,0,0,0.0,214.95,214.95,27.828746537417516,0.8339847850013027,0.0
uav_2,28,0,0,0,0,0.0,221.8,221.8,26.9837720690609,0.8449744683566155,0.0
uav_3,0,0,0,0,0,0.0,9.45,9.45,46.11570571565807,0.5042942843419219,0.0
uav_3,1,0,0,0,0,0.0,18.3,18.3,45.597213081287755,0.5184926343703186,0.0
uav_3,2,0,0,1,0,27.933333333333334,20.85,26.55,45.0616304913277,0.535582589960054,1.0
uav_3,3,0,0,0,0,0.0,34.75,34.75,44.51674657357126,0.5448839177564345,0.0
uav_3,4,1,0,1,0,92.73333333333333,26.000000000000007,41.7,43.94533200020621,0.5714145733650513,2.0
uav_3,5,0,0,0,0,0.0,50.25,50.25,43.37558091573337,0.5697510844728355,0.0
uav_3,6,0,0,0,0,0.0,58.55,58.55,42.79251386456724,0.5830670511661341,0.0
uav_3,7,1,0,0,0,67.19999999999999,56.45,67.25,42.183880513349976,0.6086333512172666,1.0
uav_3,8,0,0,0,0,0.0,75.2,75.2,41.574101312130416,0.6097792012195584,0.0
uav_3,9,0,0,0,1,83.83333333333334,48.8,80.3,40.95611853867223,0.6179827734581878,1.0
uav_3,10,0,0,0,0,0.0,88.94999999999999,88.94999999999999,40.32427975407522,0.6318387845970108,0.0
uav_3,11,1,0,0,0,72.13333333333334,79.75,97.95,39.67084118054612,0.6534385735290993,1.0
uav_3,12,0,1,0,0,51.6,86.2,107.95,39.01040118755857,0.6604399929875466,2.0
uav_3,13,0,0,0,1,88.0,72.6,116.6,38.34295125289034,0.6674499346682332,1.0
uav_3,14,0,0,1,0,32.99999999999999,93.5,122.0,37.67099600154643,0.6719552513439104,1.0
uav_3,15,0,1,0,0,54.266666666666666,102.80000000000001,129.55,36.979108797384875,0.6918872041615524,2.0
uav_3,16,0,1,0,0,55.46666666666666,109.30000000000001,138.3,36.27462655153147,0.7044822458534089,2.0
uav_3,17,0,0,1,0,34.13333333333333,113.95000000000002,147.55,35.56542974455752,0.7091968069739493,1.0
uav_3,18,0,0,1,0,34.46666666666667,120.4,155.5,34.84458118200471,0.7208485625528083,1.0
uav_3,19,0,0,1,0,34.733333333333334,126.39999999999999,162.7,34.11306357498612,0.7315176070185907,1.0
uav_3,20,0,1,0,0,58.266666666666666,138.5,172.75,33.356678754028906,0.756384820957214,2.0
uav_3,21,0,0,0,1,98.83333333333334,105.0,181.5,32.60790994697581,0.7487688070530931,1.0
uav_3,22,0,1,0,0,60.133333333333326,151.9,189.65,31.826656364857747,0.7812535821180626,2.0
uav_3,23,0,0,1,0,36.06666666666667,156.89999999999998,199.2,31.040991368841972,0.7856649960157744,1.0
uav_3,24,0,0,1,0,36.6,162.75,207.45,30.243854933914367,0.7971364349276061,1.0
uav_3,25,0,0,1,0,37.13333333333333,167.15,214.25,29.437573343412915,0.8062815905014521,1.0
uav_3,26,0,1,0,0,63.59999999999999,178.89999999999998,223.14999999999998,28.606742900084587,0.8308304433283273,2.0
uav_3,27,0,0,1,0,37.93333333333334,181.70000000000002,232.4,27.773989126196856,0.8327537738877298,1.0
uav_3,28,0,0,1,0,38.333333333333336,185.75,238.25,26.933173235626334,0.8408158905705206,1.0
uav_4,0,0,1,0,0,40.93333333333333,7.0,8.75,46.10588431841621,0.5141156815837868,2.0
uav_4,1,0,0,0,0,0.0,15.35,15.35,45.592124467388686,0.5137598510275196,0.0
uav_4,2,0,0,0,0,0.0,24.0,24.0,45.06448713300008,0.5276373343886079,0.0
uav_4,3,1,0,1,0,91.8,16.5,30.4,44.51003918189118,0.5544479511088959,2.0
uav_4,4,0,0,0,0,0.0,40.6,40.6,43.955769914115976,0.5542692677752051,0.0
uav_4,5,1,0,0,0,64.66666666666666,41.6,48.6,43.37477336850954,0.5809965456064375,1.0
uav_4,6,1,0,1,0,95.6,32.5,55.9,42.78588916733177,0.5888842011777684,2.0
uav_4,7,0,0,0,0,0.0,65.3,65.3,42.19199286614398,0.5938963011877926,0.0
uav_4,8,0,0,0,0,0.0,72.65,72.65,41.5863047149326,0.6056881512113763,0.0
uav_4,9,0,0,0,0,0.0,77.9,77.9,40.97219381370438,0.6141109012282218,0.0
uav_4,10,0,0,0,0,0.0,84.7,84.7,40.347173445787675,0.6250203679167073,0.0
uav_4,11,0,0,0,0,0.0,93.39999999999999,93.39999999999999,39.708195377843055,0.6389780679446228,0.0
uav_4,12,0,0,0,0,0.0,100.35000000000001,100.35000000000001,39.05806719320947,0.6501281846335897,0.0
uav_4,13,1,0,0,0,71.73333333333333,93.25,110.85,38.38357208630492,0.6744951069045457,1.0
uav_4,14,0,0,0,0,0.0,118.85,118.85,37.703763734945305,0.6798083513596167,0.0
uav_4,15,0,0,0,0,0.0,127.2,127.2,37.010559200225565,0.6932045347197424,0.0
uav_4,16,1,0,0,0,74.26666666666667,114.85,136.25,36.29759803768853,0.7129611625370333,1.0
uav_4,17,0,0,0,0,0.0,145.6,145.6,35.57487376957641,0.7227242681121151,0.0
uav_4,18,0,1,0,0,56.8,123.4,154.9,34.84536278478406,0.7295109847923553,2.0
uav_4,19,0,1,0,0,56.93333333333332,128.0,159.75,34.10823110275424,0.7371316820298188,2.0
uav_4,20,0,1,0,0,57.73333333333333,133.8,167.05,33.36034970403625,0.747881398717985,2.0
uav_4,21,0,0,0,1,97.66666666666667,104.1,177.1,32.616184324770146,0.7441653792661085,1.0
uav_4,22,0,0,0,0,0.0,184.45,184.45,31.831131706533373,0.7850526182367719,0.0
uav_4,23,0,1,0,0,60.399999999999984,155.6,193.85,31.043460563291365,0.7876711432420088,2.0
uav_4,24,0,0,1,0,36.93333333333334,160.9,207.1,30.247988339478198,0.7954722238131666,1.0
uav_4,25,0,0,1,0,37.333333333333336,167.75,215.75,29.439961865639923,0.8080264738382752,1.0
uav_4,26,0,0,1,0,37.66666666666667,176.85,226.35,28.61603215288095,0.8239297127589705,1.0
uav_4,27,0,1,0,0,64.93333333333334,184.7,231.45,27.773488937306976,0.8425432155739753,2.0
uav_4,28,0,0,1,0,38.333333333333336,186.7,239.2,26.93114893006674,0.8423400072402355,1.0
uav_5,0,0,0,0,0,0.0,8.8,8.8,46.11674853232683,0.5032514676731696,0.0
uav_5,1,0,0,0,1,75.16666666666667,12.149999999999999,17.65,45.581035353477624,0.5357131788492041,1.0
uav_5,2,0,0,0,0,0.0,24.25,24.25,45.052996935754884,0.5280384177227435,0.0
uav_5,3,0,0,1,0,28.666666666666668,21.8,30.8,44.513021856897154,0.5399750788577279,1.0
uav_5,4,0,0,0,0,0.0,38.6,38.6,43.96196125579503,0.5510606011021212,0.0
uav_5,5,0,0,0,0,0.0,46.05,46.05,43.39894837133567,0.563012884459359,0.0
uav_5,6,0,0,1,0,29.666666666666664,39.0,52.5,42.827467342414934,0.5714810289207399,1.0
uav_5,7,1,0,0,0,68.13333333333334,47.35,59.550000000000004,42.2320288356685,0.5954385067464326,1.0
uav_5,8,1,0,0,0,69.19999999999999,52.400000000000006,66.2,41.626883201124876,0.6051456345436246,1.0
uav_5,9,0,0,0,0,0.0,72.45,72.45,41.02151591658081,0.6053672845440679,0.0
uav_5,10,0,0,0,0,0.0,78.7,78.7,40.40612154868335,0.6153943678974554,0.0
uav_5,11,1,0,0,0,71.46666666666667,67.0,84.2,39.77414150297495,0.6319800457084046,1.0
uav_5,12,1,0,0,0,72.93333333333334,75.45,94.85000000000001,39.12639762945724,0.6477438735177099,1.0
uav_5,13,1,0,0,0,73.73333333333333,81.55000000000001,102.15,38.46766338925088,0.6587342402063574,1.0
uav_5,14,1,0,0,0,75.33333333333334,87.9,110.9,37.796333765686,0.6713296235648814,1.0
uav_5,15,1,0,0,0,75.73333333333335,95.0,118.6,37.1130114087638,0.6833223569222003,1.0
uav_5,16,0,0,0,0,0.0,127.7,127.7,36.41900470737579,0.6940067013880135,0.0
uav_5,17,0,0,0,0,0.0,134.45,134.45,35.71416875596612,0.7048359514096718,0.0
uav_5,18,1,0,0,0,78.93333333333334,113.0,141.4,34.9971526656432,0.7170160903229211,1.0
uav_5,19,1,0,0,0,79.46666666666667,120.05,149.25,34.268023403073826,0.7291292625693695,1.0
uav_5,20,1,0,0,0,80.8,125.60000000000001,156.8,33.52798353492708,0.7400398681467464,1.0
uav_5,21,0,0,0,0,0.0,163.9,163.9,32.77589996675625,0.7520835681708337,0.0
uav_5,22,1,0,0,0,82.93333333333332,135.7,170.1,32.01644584301512,0.7594541237411304,1.0
uav_5,23,0,0,0,0,0.0,179.35,179.35,31.239575324794714,0.7768705182204076,0.0
uav_5,24,0,0,0,0,0.0,187.65,187.65,30.449388839881006,0.7901864849137062,0.0
uav_5,25,0,0,0,0,0.0,195.55,195.55,29.64652812160862,0.802860718272388,0.0
uav_5,26,0,0,0,1,96.50000000000001,131.3,200.8,28.861884403372663,0.7846437182359539,1.0
uav_5,27,0,0,0,1,98.33333333333334,135.9,210.9,28.064895779556462,0.7969886238161995,1.0
uav_5,28,0,0,0,1,99.66666666666667,140.7,219.7,27.25659546682875,0.8083003127277116,1.0
uav_6,0,0,0,0,1,73.5,3.5999999999999996,4.1,46.10251748229837,0.5174825177016317,1.0
uav_6,1,0,0,0,0,0.0,10.25,10.25,45.596939731287215,0.5055777510111555,0.0
uav_6,2,1,0,1,0,89.8,12.749999999999996,21.65,45.05312219686625,0.5438175344209684,2.0
uav_6,3,0,0,0,0,0.0,29.5,29.5,44.51666102912666,0.536461167739589,0.0
uav_6,4,0,0,0,0,0.0,37.55,37.55,43.967284978027905,0.5493760510987521,0.0
uav_6,5,0,0,0,0,0.0,46.8,46.8,43.40306884356614,0.5642161344617656,0.0
uav_6,6,0,0,0,0,0.0,51.55,51.55,42.8312321257558,0.5718367178103401,0.0
uav_6,7,0,0,0,0,0.0,60.75,60.75,42.244635541249274,0.5865965845065264,0.0
uav_6,8,0,0,0,0,0.0,69.4,69.4,41.64416147338166,0.6004740678676148,0.0
uav_6,9,0,0,0,0,0.0,78.25,78.25,41.02948905548565,0.6146724178960115,0.0
uav_6,10,0,0,0,0,0.0,88.85,88.85,40.397810704222294,0.6316783512633567,0.0
uav_6,11,0,0,0,0,0.0,94.5,94.5,39.757067869607475,0.640742834614819,0.0
uav_6,12,0,0,0,0,0.0,100.95,100.95,39.10597708497196,0.651090784635515,0.0
uav_6,13,0,0,0,0,0.0,110.75,110.75,38.43916383363833,0.6668132513336265,0.0
uav_6,14,0,0,0,0,0.0,114.75,114.75,37.76593324895854,0.6732305846797946,0.0
uav_6,15,0,0,0,0,0.0,121.85000000000001,121.85000000000001,37.081311897589295,0.6846213513692426,0.0
uav_6,16,0,0,0,0,0.0,131.0,131.0,36.38201089619069,0.699301001398602,0.0
uav_6,17,0,0,0,0,0.0,137.95,137.95,35.67155977810312,0.7104511180875689,0.0
uav_6,18,0,0,0,0,0.0,147.1,147.1,34.9464290099862,0.7251307681169281,0.0
uav_6,19,0,0,0,0,0.0,158.8,158.8,34.20252754183173,0.7439014681544696,0.0
uav_6,20,0,0,0,0,0.0,167.35,167.35,33.44490902364982,0.7576185181819036,0.0
uav_6,21,0,0,0,0,0.0,175.05,175.05,32.67493713877654,0.7699718848732772,0.0
uav_6,22,0,0,0,0,0.0,183.05,183.05,31.89213058721093,0.782806551565613,0.0
uav_6,23,0,0,0,0,0.0,189.9,189.9,31.098334352290003,0.7937962349209258,0.0
uav_6,24,1,0,0,0,77.19999999999999,170.45,196.25,30.291757834010184,0.8065765182798197,1.0
uav_6,25,1,0,0,0,77.99999999999999,181.1,208.1,29.46689123236045,0.824866601649733,1.0
uav_6,26,0,0,0,0,0.0,216.15,216.15,28.630981247355297,0.8359099850051532,0.0
uav_6,27,0,0,0,0,0.0,221.6,221.6,27.786327645665992,0.8446536016893071,0.0
uav_6,28,0,0,0,0,0.0,230.95,230.95,26.926673527280016,0.8596541183859748,0.0
uav_7,0,0,0,0,0,0.0,6.25,6.25,46.12083958233501,0.4991604176649875,0.0
uav_7,1,0,1,0,0,41.199999999999996,12.4,14.65,45.597578972955155,0.5232606093798545,2.0
uav_7,2,0,1,0,0,42.266666666666666,20.1,24.35,45.06003888576896,0.5375400871861913,2.0
uav_7,3,0,0,0,0,0.0,35.7,35.7,44.51363085134281,0.5464080344261494,0.0
uav_7,4,0,0,0,0,0.0,42.65,42.65,43.95607270022769,0.5575581511151163,0.0
uav_7,5,1,0,0,0,65.19999999999999,44.55,52.35,43.36954074905463,0.5865319511730639,1.0
uav_7,6,0,0,0,0,0.0,60.849999999999994,60.849999999999994,42.78278373121445,0.5867570178401806,0.0
uav_7,7,0,0,0,0,0.0,65.25,65.25,42.188967646693484,0.5938160845209655,0.0
uav_7,8,1,0,0,0,66.93333333333334,63.4,73.8,41.56958548989916,0.6193821567943198,1.0
uav_7,9,1,0,0,0,67.33333333333333,69.1,80.1,40.94045666641868,0.6291288234804798,1.0
uav_7,10,0,0,0,0,0.0,89.5,89.5,40.30773549848657,0.632721167932109,0.0
uav_7,11,0,0,1,0,33.46666666666667,67.95,98.55,39.67494563610988,0.6327898623766909,1.0
uav_7,12,0,0,0,0,0.0,105.5,105.5,39.0165551347931,0.658390501316781,0.0
uav_7,13,0,1,0,0,50.26666666666666,95.6,114.85,38.34344204733576,0.6731130874573371,2.0
uav_7,14,0,0,1,0,35.06666666666667,83.3,121.1,37.67976740156397,0.6636746457717937,1.0
uav_7,15,0,0,0,0,0.0,127.19999999999999,127.19999999999999,36.98656286684423,0.6932045347197424,0.0
uav_7,16,0,0,0,0,0.0,137.6,137.6,36.27667326542445,0.7098896014197792,0.0
uav_7,17,0,0,1,0,36.66666666666667,98.05000000000001,143.05,35.583076436259475,0.6935968291649715,1.0
uav_7,18,0,0,0,0,0.0,150.9,150.9,34.851849201463686,0.7312272347957878,0.0
uav_7,19,0,0,0,0,0.0,160.1,160.1,34.10586209997171,0.7459871014919741,0.0
uav_7,20,0,0,0,1,94.0,107.19999999999999,169.2,33.366653231826625,0.7392088681450844,1.0
uav_7,21,0,0,0,0,0.0,177.4,177.4,32.59291116361248,0.7737420682141507,0.0
uav_7,22,0,0,1,0,38.66666666666667,132.6,186.6,31.836061784321,0.7568493792914764,1.0
uav_7,23,0,1,0,0,57.86666666666667,162.1,195.6,31.042536988289505,0.793524796031494,2.0
uav_7,24,0,0,0,1,99.50000000000001,127.29999999999998,205.79999999999998,30.25618610338347,0.786350884906035,1.0
uav_7,25,1,0,0,0,83.33333333333333,175.6,210.6,29.432117112846445,0.8240689905370266,1.0
uav_7,26,0,0,1,0,40.0,158.3,218.3,28.628821144573187,0.8032959682732587,1.0
uav_7,27,0,0,0,0,0.0,224.60000000000002,224.60000000000002,27.779354542874255,0.8494666016989331,0.0
uav_7,28,1,0,0,0,85.6,194.1,232.5,26.922194241159936,0.8571603017143204,1.0
uav_8,0,0,0,0,0,0.0,8.05,8.05,46.117951782329236,0.502048217670763,0.0
uav_8,1,0,0,0,0,0.0,14.0,14.0,45.606357781306045,0.511594001023188,0.0
uav_8,2,0,1,0,0,42.666666666666664,16.4,21.4,45.07403143579695,0.5323263455090972,2.0
uav_8,3,0,0,1,0,28.133333333333333,21.949999999999996,28.549999999999997,44.5359017958318,0.5381296399651482,1.0
uav_8,4,0,0,0,1,78.16666666666667,22.6,37.1,43.97529883359948,0.560602962232317,1.0
uav_8,5,0,0,0,0,0.0,47.3,47.3,43.41028053246944,0.5650183011300366,0.0
uav_8,6,0,0,1,0,29.2,45.6,57.0,42.83003623130895,0.5802443011604888,1.0
uav_8,7,0,0,0,0,0.0,65.0,65.0,42.236621230122125,0.59341500118683,0.0
uav_8,8,0,0,0,0,0.0,74.15,74.15,41.628526578905934,0.6080946512161893,0.0
uav_8,9,0,0,0,0,0.0,82.15,82.15,41.00759726099741,0.6209293179085252,0.0
uav_8,10,0,0,0,0,0.0,89.5,89.5,40.374876093065296,0.632721167932109,0.0
uav_8,11,0,0,0,0,0.0,98.4,98.4,39.72787635843796,0.6469997346273328,0.0
uav_8,12,0,0,0,0,0.0,106.35,106.35,39.06812217378512,0.6597541846528416,0.0
uav_8,13,0,0,0,0,0.0,113.9,113.9,38.39625527244139,0.6718669013437338,0.0
uav_8,14,0,0,0,0,0.0,119.85,119.85,37.71484258774523,0.6814126846961587,0.0
uav_8,15,1,0,0,0,71.6,109.45,126.85000000000001,37.01455793634466,0.7002846514005693,1.0
uav_8,16,0,0,0,0,0.0,136.2,136.2,36.30691440159604,0.7076435347486204,0.0
uav_8,17,0,0,0,0,0.0,143.60000000000002,143.60000000000002,35.58739880015701,0.7195156014390313,0.0
uav_8,18,0,0,0,0,0.0,152.0,152.0,34.85440679869103,0.732992001465984,0.0
uav_8,19,0,0,0,0,0.0,158.1,158.1,34.11162836387214,0.7427784348188902,0.0
uav_8,20,0,0,0,0,0.0,165.9,165.9,33.35633612902822,0.7552922348439178,0.0
uav_8,21,0,1,0,0,60.26666666666666,134.8,172.8,32.602275883075656,0.754060245952565,2.0
uav_8,22,0,1,0,0,61.46666666666666,138.0,178.25,31.840914895441824,0.761360987633833,2.0
uav_8,23,0,0,0,0,0.0,184.9,184.9,31.055140327203606,0.7857745682382158,0.0
uav_8,24,0,0,0,0,0.0,190.15,190.15,30.260943008948544,0.7941973182550613,0.0
uav_8,25,0,0,0,0,0.0,197.25,197.25,29.455354924004034,0.8055880849445094,0.0
uav_8,26,0,0,0,0,0.0,206.15,206.15,28.635488272364302,0.8198666516397332,0.0
uav_8,27,0,0,0,0,0.0,217.8,217.8,27.796931137353855,0.8385571350104476,0.0
uav_8,28,0,0,0,0,0.0,224.75,224.75,26.94722388565444,0.8497072516994144,0.0
uav_9,0,0,1,0,0,40.93333333333333,6.300000000000001,8.05,46.10700735175179,0.5129926482482075,2.0
uav_9,1,0,0,0,0,0.0,18.3,18.3,45.58851471738147,0.5184926343703186,0.0
uav_9,2,0,0,0,0,0.0,28.549999999999997,28.549999999999997,45.0535776663116,0.5349370510698741,0.0
uav_9,3,0,0,0,0,0.0,35.25,35.25,44.50789158188689,0.5456860844247055,0.0
uav_9,4,0,0,0,0,0.0,44.45,44.45,43.947445630766,0.5604459511208919,0.0
uav_9,5,0,0,0,0,0.0,55.95,55.95,43.368549846274874,0.5788957844911249,0.0
uav_9,6,0,0,0,0,0.0,63.5,63.5,42.77754134509286,0.591008501182017,0.0
uav_9,7,0,0,0,0,0.0,70.85,70.85,42.174740993887255,0.6028003512056007,0.0
uav_9,8,0,0,1,0,31.266666666666666,60.099999999999994,80.8,41.563150264886296,0.6115907290009592,1.0
uav_9,9,0,0,1,0,31.933333333333337,65.55,89.25,40.940208308084856,0.6229419568014395,1.0
uav_9,10,0,0,1,0,64.4,48.50000000000001,98.3,40.313889573498884,0.6263187345859709,2.0
uav_9,11,0,0,0,1,88.0,62.14999999999999,106.14999999999999,39.663204922197515,0.6506846513013692,1.0
uav_9,12,0,0,1,0,65.6,58.7,113.89999999999999,39.01582828756943,0.6473766346280865,2.0
