uav,step,service_0,service_1,service_2,service_3,cpu_utilization,uplink_data_rate,downlink_data_rate,battery,step_consumption,ram_usage
uav_22,5,1,0,0,0,67.6,54.25,65.65,43.24,0.61,1.0
uav_22,6,0,0,0,0,0.0,79.1,79.1,42.62,0.62,0.0
uav_22,7,0,0,0,0,0.0,91.25,91.25,41.99,0.64,0.0
uav_22,8,1,0,0,0,71.33,85.2,102.2,41.33,0.66,1.0
uav_22,9,0,0,0,0,0.0,113.35,113.35,40.66,0.67,0.0
uav_22,10,0,0,0,0,0.0,131.7,131.7,39.96,0.7,0.0
uav_22,11,1,0,0,0,75.87,120.75,144.55,39.23,0.72,1.0
uav_22,12,1,0,0,0,77.33,129.75,155.75,38.49,0.74,1.0
uav_22,13,0,0,0,0,0.0,171.35,171.35,37.73,0.76,0.0
uav_22,14,0,0,0,0,0.0,185.5,185.5,36.94,0.79,0.0
uav_22,15,0,0,0,0,0.0,198.75,198.75,36.13,0.81,0.0
uav_22,16,1,0,0,0,82.93,179.3,213.7,35.3,0.83,1.0
uav_23,0,0,0,1,0,54.53,8.4,13.8,46.1,0.52,2.0
uav_23,1,0,0,1,0,27.73,21.05,25.85,45.56,0.54,1.0
uav_23,2,0,1,0,0,42.4,33.3,37.8,45.0,0.56,2.0
uav_23,3,1,0,0,0,65.87,39.3,48.1,44.42,0.58,1.0
uav_23,4,0,0,0,1,81.83,34.8,60.3,43.83,0.59,1.0
uav_23,5,0,1,0,0,46.4,58.5,70.5,43.23,0.61,2.0
uav_23,6,0,0,0,0,0.0,84.15,84.15,42.6,0.62,0.0
uav_23,7,0,0,0,0,0.0,96.8,96.8,41.96,0.64,0.0
uav_23,8,1,0,0,0,71.47,93.5,110.7,41.28,0.67,1.0
uav_23,9,0,0,0,0,0.0,120.35,120.35,40.6,0.68,0.0
uav_23,10,1,0,0,0,73.2,108.65,128.45,39.9,0.7,1.0
uav_23,11,1,0,0,0,74.53,119.7,141.5,39.18,0.72,1.0
uav_23,12,0,0,0,0,0.0,154.45,154.45,38.44,0.74,0.0
uav_23,13,0,0,0,0,0.0,165.15,165.15,37.69,0.75,0.0
uav_23,14,0,0,0,0,0.0,177.55,177.55,36.91,0.77,0.0
uav_23,15,0,0,0,0,0.0,187.35,187.35,36.12,0.79,0.0
uav_23,16,0,0,0,0,0.0,198.8,198.8,35.32,0.81,0.0
uav_24,0,0,0,0,0,0.0,13.05,13.05,46.11,0.51,0.0
uav_24,1,1,0,1,0,90.2,16.75,25.05,45.56,0.55,2.0
uav_24,2,0,0,0,1,79.5,18.8,37.3,45.0,0.56,1.0
uav_24,3,0,0,0,0,0.0,49.55,49.55,44.43,0.57,0.0
uav_24,4,0,1,0,0,45.47,51.1,61.35,43.84,0.59,2.0
uav_24,5,0,0,0,0,0.0,70.7,70.7,43.24,0.6,0.0
uav_24,6,0,0,0,1,84.83,45.3,79.8,42.62,0.62,1.0
uav_24,7,1,0,0,0,71.47,75.75,92.95,41.98,0.65,1.0
uav_24,8,1,0,0,0,73.07,87.15,106.75,41.31,0.67,1.0
uav_24,9,1,0,0,0,74.67,95.3,117.3,40.63,0.68,1.0
uav_24,10,0,0,0,0,0.0,126.35,126.35,39.94,0.69,0.0
uav_24,11,1,0,0,0,78.0,109.95,136.95,39.23,0.71,1.0
uav_24,12,1,0,0,0,79.47,122.45,151.65,38.49,0.73,1.0
uav_24,13,0,0,0,0,0.0,161.3,161.3,37.74,0.75,0.0
uav_24,14,0,0,0,0,0.0,172.5,172.5,36.98,0.77,0.0
uav_24,15,1,0,0,0,83.33,151.65,186.65,36.19,0.79,1.0
uav_24,16,0,0,0,1,99.67,119.05,198.05,35.42,0.77,1.0
